"시군구별","보험료분위별","가입자구분별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"계룡시","7분위","계","적용인구","명","2972","3146","3220","3056","3177","2877","2515",
"계룡시","7분위","직장","가입자","명","701","764","804","755","798","774","790",
"계룡시","7분위","직장","평균보험료","원","85765","90481","93643","96473","99250","103287","110343",
"계룡시","7분위","직장","적용인구","명","1885","2068","2123","1963","1995","1825","1760",
"계룡시","7분위","근로자","가입자","명","571","630","688","634","664","654","674",
"계룡시","7분위","근로자","평균보험료","원","85707","90092","93435","96376","98983","103253","110140",
"계룡시","7분위","근로자","적용인구","명","1542","1715","1833","1671","1684","1565","1522",
"계룡시","7분위","공교","가입자","명","130","134","116","121","134","120","116",
"계룡시","7분위","공교","평균보험료","원","86022","92309","94876","96984","100572","103476","111523",
"계룡시","7분위","공교","적용인구","명","343","353","290","292","311","260","238",
"계룡시","7분위","지역","세대수","세대","481","475","494","500","543","525","391",
"계룡시","7분위","지역","평균보험료","원","91751","94074","98732","104260","108501","93622","102221",
"계룡시","7분위","지역","적용인구","명","1087","1078","1097","1093","1182","1052","755",
"계룡시","8분위","계","세대수","세대","1218","1332","1334","1373","1422","1385","1409",
"계룡시","8분위","계","평균보험료","원","114398","119265","123746","128135","132438","130062","136870",
"계룡시","8분위","계","적용인구","명","3452","3829","3753","3766","3954","3529","3410",
"계룡시","8분위","직장","가입자","명","753","863","837","878","898","856","880",
"계룡시","8분위","직장","평균보험료","원","109342","115721","118605","122336","125821","130569","137996",
"계룡시","8분위","직장","적용인구","명","2355","2707","2614","2617","2709","2411","2353",
"계룡시","8분위","근로자","가입자","명","499","523","532","595","624","623","643",
"계룡시","8분위","근로자","평균보험료","원","108672","114691","117777","121245","125144","129796","137155",
"계룡시","8분위","근로자","적용인구","명","1533","1686","1682","1780","1912","1772","1738",
"계룡시","8분위","공교","가입자","명","254","340","305","283","274","233","237",
"계룡시","8분위","공교","평균보험료","원","110657","117306","120047","124632","127361","132634","140279",
"계룡시","8분위","공교","적용인구","명","822","1021","932","837","797","639","615",
"계룡시","8분위","지역","세대수","세대","465","469","497","495","524","529","529",
"계룡시","8분위","지역","평균보험료","원","122587","125787","132405","138420","143779","129243","134997",
"계룡시","8분위","지역","적용인구","명","1097","1122","1139","1149","1245","1118","1057",
"계룡시","9분위","계","세대수","세대","1248","1330","1356","1429","1432","1538","1552",
"계룡시","9분위","계","평균보험료","원","152605","157527","161788","167441","172432","175435","184450",
"계룡시","9분위","계","적용인구","명","4043","4220","4203","4389","4283","4411","4254",
"계룡시","9분위","직장","가입자","명","780","908","946","1005","1009","1003","1017",
"계룡시","9분위","직장","평균보험료","원","146014","152883","156231","161282","166343","172513","182847",
"계룡시","9분위","직장","적용인구","명","2837","3122","3164","3341","3258","3198","3108",
"계룡시","9분위","근로자","가입자","명","421","428","450","487","490","497","501",
"계룡시","9분위","근로자","평균보험료","원","145750","151837","155366","160338","164497","171465","181768",
"계룡시","9분위","근로자","적용인구","명","1530","1500","1506","1642","1620","1637","1552",
"계룡시","9분위","공교","가입자","명","359","480","496","518","519","506","516",
"계룡시","9분위","공교","평균보험료","원","146323","153815","157016","162169","168086","173543","183895",
"계룡시","9분위","공교","적용인구","명","1307","1622","1658","1699","1638","1561","1556",
"계룡시","9분위","지역","세대수","세대","468","422","410","424","423","535","535",
"계룡시","9분위","지역","평균보험료","원","163591","167519","174608","182039","186955","180913","187496",
"계룡시","9분위","지역","적용인구","명","1206","1098","1039","1048","1025","1213","1146",
"계룡시","10분위","계","세대수","세대","883","958","966","1001","1044","1124","1079",
"계룡시","10분위","계","평균보험료","원","239907","254268","255509","261151","269152","283910","300368",
"계룡시","10분위","계","적용인구","명","2917","3012","3028","3102","3138","3288","3070",
"계룡시","10분위","직장","가입자","명","521","562","595","653","686","725","692",
"계룡시","10분위","직장","평균보험료","원","232036","251500","245731","252208","262989","271709","294234",
"계룡시","10분위","직장","적용인구","명","1870","1928","2027","2189","2217","2300","2144",
"계룡시","10분위","근로자","가입자","명","341","335","346","386","405","421","420",
"계룡시","10분위","근로자","평균보험료","원","249562","281382","272012","278049","290732","301928","327368",
"계룡시","10분위","근로자","적용인구","명","1296","1223","1240","1336","1343","1377","1342",
"계룡시","10분위","공교","가입자","명","180","227","249","267","281","304","272",
"계룡시","10분위","공교","평균보험료","원","198834","207402","209213","214851","223004","229859","243070",
"계룡시","10분위","공교","적용인구","명","574","705","787","853","874","923","802",
"계룡시","10분위","지역","세대수","세대","362","396","371","348","358","399","387",
"계룡시","10분위","지역","평균보험료","원","251235","258196","271189","277930","280961","306080","311336",
"계룡시","10분위","지역","적용인구","명","1047","1084","1001","913","921","988","926",
"당진시","계","계","세대수","세대","68337","72704","75313","77427","79674","81971","85525",
"당진시","계","계","평균보험료","원","82143","87705","91450","95595","97987","99611","105707",
"당진시","계","계","적용인구","명","154248","161192","164134","166320","167945","168492","169775",
"당진시","계","직장","가입자","명","42842","47019","49508","51521","53668","55707","57934",
"당진시","계","직장","평균보험료","원","85810","93291","96708","100662","103280","108931","115850",
"당진시","계","직장","적용인구","명","105448","112819","116536","119241","121642","122763","123574",
"당진시","계","근로자","가입자","명","40814","44002","46450","48464","50594","52525","54627",
"당진시","계","근로자","평균보험료","원","84442","91242","94662","98719","101166","106839","113791",
"당진시","계","근로자","적용인구","명","99589","104634","108507","111417","113962","115140","116006",
"당진시","계","공교","가입자","명","2028","3017","3058","3057","3074","3182","3307",
"당진시","계","공교","평균보험료","원","113346","123185","127788","131465","138066","143470","149861",
"당진시","계","공교","적용인구","명","5859","8185","8029","7824","7680","7623","7568",
"당진시","계","지역","세대수","세대","25495","25685","25805","25906","26006","26264","27591",
"당진시","계","지역","평균보험료","원","75980","77478","81361","85517","87065","79841","84408",
"당진시","계","지역","적용인구","명","48800","48373","47598","47079","46303","45729","46201",
"당진시","1분위","계","세대수","세대","7023","7436","7513","7262","7535","7769","8690",
"당진시","1분위","계","평균보험료","원","14706","14723","15703","16424","16982","18926","19960",
"당진시","1분위","계","적용인구","명","10761","10975","10907","10323","10598","11209","12069",
"당진시","1분위","직장","가입자","명","3588","3782","3907","3899","4099","4497","4634",
"당진시","1분위","직장","평균보험료","원","23520","23620","25034","25705","26460","28608","31258",
"당진시","1분위","직장","적용인구","명","6806","6768","6722","6459","6627","7102","6969",
"당진시","1분위","근로자","가입자","명","3582","3780","3903","3894","4085","4491","4625",
"당진시","1분위","근로자","평균보험료","원","23514","23616","25033","25703","26452","28606","31248",
"당진시","1분위","근로자","적용인구","명","6795","6765","6715","6454","6610","7092","6955",
"당진시","1분위","공교","가입자","명","6","2","4","5","14","6","9",
"당진시","1분위","공교","평균보험료","원","27155","30895","25698","27310","28973","30235","36279",
"당진시","1분위","공교","적용인구","명","11","3","7","5","17","10","14",
"당진시","1분위","지역","세대수","세대","3435","3654","3606","3363","3436","3272","4056",
"당진시","1분위","지역","평균보험료","원","5500","5514","5594","5664","5676","5618","7051",
"당진시","1분위","지역","적용인구","명","3955","4207","4185","3864","3971","4107","5100",
"당진시","2분위","계","세대수","세대","6315","6316","6673","7140","7401","8978","8588",
"당진시","2분위","계","평균보험료","원","24539","25908","27505","29009","29698","29799","35068",
"당진시","2분위","계","적용인구","명","10118","9804","10301","10813","10843","13193","12375",
"당진시","2분위","직장","가입자","명","3663","3797","4047","4321","4361","4819","4957",
"당진시","2분위","직장","평균보험료","원","32675","34395","36557","38839","40848","46414","52398",
"당진시","2분위","직장","적용인구","명","6657","6597","7000","7288","7109","7660","7747",
"당진시","2분위","근로자","가입자","명","3652","3788","4039","4306","4348","4788","4912",
"당진시","2분위","근로자","평균보험료","원","32678","34394","36557","38838","40847","46412","52414",
"당진시","2분위","근로자","적용인구","명","6639","6587","6990","7271","7090","7618","7689",
"당진시","2분위","공교","가입자","명","11","9","8","15","13","31","45",
"당진시","2분위","공교","평균보험료","원","31621","34948","36528","39243","41402","46671","50605",
"당진시","2분위","공교","적용인구","명","18","10","10","17","19","42","58",
"당진시","2분위","지역","세대수","세대","2652","2519","2626","2819","3040","4159","3631",
"당진시","2분위","지역","평균보험료","원","13303","13116","13553","13940","13702","10548","11410",
"당진시","2분위","지역","적용인구","명","3461","3207","3301","3525","3734","5533","4628",
"당진시","3분위","계","세대수","세대","5472","5984","6150","6159","6374","5783","6503",
"당진시","3분위","계","평균보험료","원","32795","34706","35943","37952","40090","43079","45620",
"당진시","3분위","계","적용인구","명","9403","10213","9992","9722","9944","8859","9718",
"당진시","3분위","직장","가입자","명","3483","3986","3980","4037","4383","4362","4503",
"당진시","3분위","직장","평균보험료","원","39708","41978","43834","46012","48220","52823","58924",
"당진시","3분위","직장","적용인구","명","6406","7163","6870","6731","7095","6996","6958",
"당진시","3분위","근로자","가입자","명","3442","3969","3942","3979","4340","4318","4464",
"당진시","3분위","근로자","평균보험료","원","39693","41979","43834","46004","48222","52813","58921",
"당진시","3분위","근로자","적용인구","명","6343","7141","6824","6643","7036","6933","6906",
"당진시","3분위","공교","가입자","명","41","17","38","58","43","44","39",
"당진시","3분위","공교","평균보험료","원","40960","41585","43860","46567","47963","53803","59207",
"당진시","3분위","공교","적용인구","명","63","22","46","88","59","63","52",
"당진시","3분위","지역","세대수","세대","1989","1998","2170","2122","1991","1421","2000",
"당진시","3분위","지역","평균보험료","원","20690","20199","21469","22619","22192","13168","15668",
"당진시","3분위","지역","적용인구","명","2997","3050","3122","2991","2849","1863","2760",
"당진시","4분위","계","세대수","세대","6345","6498","6634","6789","7024","6752","6825",
"당진시","4분위","계","평균보험료","원","42037","43111","45650","47572","50170","48135","55646",
"당진시","4분위","계","적용인구","명","11324","11223","11119","11236","11552","10882","10644",
"당진시","4분위","직장","가입자","명","4164","4081","4306","4274","4658","4633","5001",
"당진시","4분위","직장","평균보험료","원","47397","50128","52172","54615","57208","60665","66343",
"당진시","4분위","직장","적용인구","명","7700","7328","7424","7236","7707","7482","7823",
"당진시","4분위","근로자","가입자","명","4000","4009","4207","4183","4553","4499","4908",
"당진시","4분위","근로자","평균보험료","원","47369","50101","52152","54607","57186","60645","66340",
"당진시","4분위","근로자","적용인구","명","7358","7213","7270","7110","7564","7303","7706",
"당진시","4분위","공교","가입자","명","164","72","99","91","105","134","93",
"당진시","4분위","공교","평균보험료","원","48081","51590","53020","54956","58125","61329","66452",
"당진시","4분위","공교","적용인구","명","342","115","154","126","143","179","117",
"당진시","4분위","지역","세대수","세대","2181","2417","2328","2515","2366","2119","1824",
"당진시","4분위","지역","평균보험료","원","31802","31265","33586","35603","36314","20739","26319",
"당진시","4분위","지역","적용인구","명","3624","3895","3695","4000","3845","3400","2821",
"당진시","5분위","계","세대수","세대","7253","7251","7331","7533","7465","7297","7678",
"당진시","5분위","계","평균보험료","원","53384","55757","58207","61231","63605","60616","67065",
"당진시","5분위","계","적용인구","명","13653","13378","13410","13340","12969","12319","12669",
"당진시","5분위","직장","가입자","명","4548","4619","4727","4876","4781","4912","5065",
"당진시","5분위","직장","평균보험료","원","57288","60487","62258","64859","67565","71403","77607",
"당진시","5분위","직장","적용인구","명","8702","8537","8509","8437","8140","8149","8057",
"당진시","5분위","근로자","가입자","명","4382","4390","4605","4744","4676","4798","4870",
"당진시","5분위","근로자","평균보험료","원","57310","60466","62245","64855","67555","71375","77542",
"당진시","5분위","근로자","적용인구","명","8403","8113","8306","8237","7972","7985","7812",
"당진시","5분위","공교","가입자","명","166","229","122","132","105","114","195",
"당진시","5분위","공교","평균보험료","원","56710","60884","62762","64974","67994","72591","79237",
"당진시","5분위","공교","적용인구","명","299","424","203","200","168","164","245",
"당진시","5분위","지역","세대수","세대","2705","2632","2604","2657","2684","2385","2613",
"당진시","5분위","지역","평균보험료","원","46820","47457","50852","54574","56551","38398","46630",
"당진시","5분위","지역","적용인구","명","4951","4841","4901","4903","4829","4170","4612",
"당진시","6분위","계","세대수","세대","7450","7786","7593","7833","8260","8781","8863",
"당진시","6분위","계","평균보험료","원","69014","72239","75239","78736","81519","78117","85732",
"당진시","6분위","계","적용인구","명","16168","16260","15353","15327","15598","15897","15868",
"당진시","6분위","직장","가입자","명","4686","5171","4959","5236","5511","5796","5720",
"당진시","6분위","직장","평균보험료","원","69599","73606","75900","78709","81263","85347","91768",
"당진시","6분위","직장","적용인구","명","10163","10681","9937","10128","10290","10364","9995",
"당진시","6분위","근로자","가입자","명","4507","4817","4580","4887","5226","5562","5370",
"당진시","6분위","근로자","평균보험료","원","69601","73522","75885","78669","81188","85278","91800",
"당진시","6분위","근로자","적용인구","명","9825","10003","9236","9513","9787","10034","9517",
"당진시","6분위","공교","가입자","명","179","354","379","349","285","234","350",
"당진시","6분위","공교","평균보험료","원","69548","74748","76080","79262","82652","86977","91267",
"당진시","6분위","공교","적용인구","명","338","678","701","615","503","330","478",
"당진시","6분위","지역","세대수","세대","2764","2615","2634","2597","2749","2985","3143",
"당진시","6분위","지역","평균보험료","원","68023","69536","73994","78790","82031","64078","74748",
"당진시","6분위","지역","적용인구","명","6005","5579","5416","5199","5308","5533","5873",
"당진시","7분위","계","세대수","세대","8393","9069","9275","9680","9723","9919","9774",
"당진시","7분위","계","평균보험료","원","88248","92171","95830","99630","102883","100570","108054",
"당진시","7분위","계","적용인구","명","20579","21215","21318","21587","20978","20633","18204",
"당진시","7분위","직장","가입자","명","5399","6086","6262","6629","6669","6996","6574",
"당진시","7분위","직장","평균보험료","원","86001","91000","94148","97285","100127","103507","110496",
"당진시","7분위","직장","적용인구","명","13525","14420","14693","15047","14661","15010","13063",
"당진시","7분위","근로자","가입자","명","5148","5645","5814","6149","6147","6415","6050",
"당진시","7분위","근로자","평균보험료","원","85997","90970","94182","97419","100218","103574","110528",
"당진시","7분위","근로자","적용인구","명","12902","13553","13813","14140","13738","13977","12152",
"당진시","7분위","공교","가입자","명","251","441","448","480","522","581","524",
"당진시","7분위","공교","평균보험료","원","86083","91393","93715","95578","99057","102759","110127",
"당진시","7분위","공교","적용인구","명","623","867","880","907","923","1033","911",
"당진시","7분위","지역","세대수","세대","2994","2983","3013","3051","3054","2923","3200",
"당진시","7분위","지역","평균보험료","원","92299","94561","99324","104726","108902","93542","103037",
"당진시","7분위","지역","적용인구","명","7054","6795","6625","6540","6317","5623","5141",
"당진시","8분위","계","세대수","세대","7944","8913","9784","10381","10707","9572","11289",
"당진시","8분위","계","평균보험료","원","112755","117437","120854","125382","129235","130025","138003",
"당진시","8분위","계","적용인구","명","21896","24171","25526","27027","27421","23233","26364",
"당진시","8분위","직장","가입자","명","5199","6178","7179","7854","8217","6951","8612",
"당진시","8분위","직장","평균보험료","원","107695","113889","116883","121166","125086","130669","139447",
"당진시","8분위","직장","적용인구","명","15335","17789","19631","21388","22051","17773","21088",
"당진시","8분위","근로자","가입자","명","4840","5616","6576","7277","7613","6351","8005",
"당진시","8분위","근로자","평균보험료","원","107638","113683","116677","121028","124952","130624","139446",
"당진시","8분위","근로자","적용인구","명","14190","16140","18012","19840","20504","16348","19659",
"당진시","8분위","공교","가입자","명","359","562","603","577","604","600","607",
"당진시","8분위","공교","평균보험료","원","108462","115948","119127","122918","126784","131143","139456",
"당진시","8분위","공교","적용인구","명","1145","1649","1619","1548","1547","1425","1429",
"당진시","8분위","지역","세대수","세대","2745","2735","2605","2527","2490","2621","2677",
"당진시","8분위","지역","평균보험료","원","122339","125449","131797","138484","142926","128319","133359",
"당진시","8분위","지역","적용인구","명","6561","6382","5895","5639","5370","5460","5276",
"당진시","9분위","계","세대수","세대","5900","6739","6805","6946","7818","9242","9948",
"당진시","9분위","계","평균보험료","원","151734","157719","162977","169151","174147","175281","183906",
"당진시","9분위","계","적용인구","명","17917","20324","19756","20048","22464","25883","27577",
"당진시","9분위","직장","가입자","명","3794","4577","4645","4777","5679","6947","7556",
"당진시","9분위","직장","평균보험료","원","145418","153169","157347","163182","168759","173770","182519",
"당진시","9분위","직장","적용인구","명","12641","14902","14593","14914","17539","20957","22478",
"당진시","9분위","근로자","가입자","명","3211","3573","3682","3832","4749","5994","6597",
"당진시","9분위","근로자","평균보험료","원","145208","152848","156803","162826","168484","173319","181967",
"당진시","9분위","근로자","적용인구","명","10546","11523","11427","11852","14619","18005","19578",
"당진시","9분위","공교","가입자","명","583","1004","963","945","930","953","959",
"당진시","9분위","공교","평균보험료","원","146576","154309","159428","164628","170168","176609","186310",
"당진시","9분위","공교","적용인구","명","2095","3379","3166","3062","2920","2952","2900",
"당진시","9분위","지역","세대수","세대","2106","2162","2160","2169","2139","2295","2392",
"당진시","9분위","지역","평균보험료","원","163113","167352","175083","182297","188449","179853","188288",
"당진시","9분위","지역","적용인구","명","5276","5422","5163","5134","4925","4926","5099",
"당진시","10분위","계","세대수","세대","6242","6712","7555","7704","7367","7878","7367",
"당진시","10분위","계","평균보험료","원","236462","253772","249324","259551","265736","277497","294722",
"당진시","10분위","계","적용인구","명","22429","23629","26452","26897","25578","26384","24287",
"당진시","10분위","직장","가입자","명","4318","4742","5496","5618","5310","5794","5312",
"당진시","10분위","직장","평균보험료","원","225546","248028","238854","248229","254909","262246","279661",
"당진시","10분위","직장","적용인구","명","17513","18634","21157","21613","20423","21270","19396",
"당진시","10분위","근로자","가입자","명","4050","4415","5102","5213","4857","5309","4826",
"당진시","10분위","근로자","평균보험료","원","227649","251437","241693","251238","258492","265675","283772",
"당진시","10분위","근로자","적용인구","명","16588","17596","19914","20357","19042","19845","18032",
"당진시","10분위","공교","가입자","명","268","327","394","405","453","485","486",
"당진시","10분위","공교","평균보험료","원","193762","202005","202100","209505","216484","224705","238841",
"당진시","10분위","공교","적용인구","명","925","1038","1243","1256","1381","1425","1364",
"당진시","10분위","지역","세대수","세대","1924","1970","2059","2086","2057","2084","2055",
"당진시","10분위","지역","평균보험료","원","260962","267598","277271","290041","293686","319899","333653",
"당진시","10분위","지역","적용인구","명","4916","4995","5295","5284","5155","5114","4891",
"금산군","계","계","세대수","세대","21026","21599","21704","22265","22374","23006","23661",
"금산군","계","계","평균보험료","원","60360","64311","67246","70536","71418","70251","75813",
"금산군","계","계","적용인구","명","44882","45801","45306","45377","44470","44163","43840",
"금산군","계","직장","가입자","명","10328","10932","11178","11659","11784","12243","12612",
"금산군","계","직장","평균보험료","원","68032","74323","76642","79971","81909","85134","91770",
"금산군","계","직장","적용인구","명","24384","25458","25528","25740","25239","25232","25217",
"금산군","계","근로자","가입자","명","9302","9615","9890","10385","10532","11013","11388",
"금산군","계","근로자","평균보험료","원","63355","68004","69967","73073","75229","78451","85218",
"금산군","계","근로자","적용인구","명","21401","21632","21809","22094","21757","21974","22134",
"금산군","계","공교","가입자","명","1026","1317","1288","1274","1252","1230","1224",
"금산군","계","공교","평균보험료","원","110432","120459","127893","136201","138107","144970","152733",
"금산군","계","공교","적용인구","명","2983","3826","3719","3646","3482","3258","3083",
"금산군","계","지역","세대수","세대","10698","10667","10526","10606","10590","10763","11049",
"금산군","계","지역","평균보험료","원","52954","54050","57267","60164","59745","53322","57599",
"금산군","계","지역","적용인구","명","20498","20343","19778","19637","19231","18931","18623",
"금산군","1분위","계","세대수","세대","4116","4221","4061","4004","4061","3814","4190",
"금산군","1분위","계","평균보험료","원","12092","12299","13136","13401","13886","15549","16632",
"금산군","1분위","계","적용인구","명","6102","6127","5862","5552","5504","5538","5863",
"금산군","1분위","직장","가입자","명","1541","1570","1598","1542","1578","1656","1698",
"금산군","1분위","직장","평균보험료","원","23613","24248","25202","26436","27183","29006","31091",
"금산군","1분위","직장","적용인구","명","3225","3152","3149","2837","2758","2895","2815",
"금산군","1분위","근로자","가입자","명","1536","1562","1589","1535","1567","1652","1698",
"금산군","1분위","근로자","평균보험료","원","23622","24240","25202","26434","27186","29019","31091",
"금산군","1분위","근로자","적용인구","명","3208","3138","3135","2825","2743","2891","2815",
"금산군","1분위","공교","가입자","명","5","8","9","7","11","4","0",
"금산군","1분위","공교","평균보험료","원","20960","25875","25232","26977","26819","23650","0",
"금산군","1분위","공교","적용인구","명","17","14","14","12","15","4","0",
"금산군","1분위","지역","세대수","세대","2575","2651","2463","2462","2483","2158","2492",
"금산군","1분위","지역","평균보험료","원","5197","5223","5307","5237","5436","5223","6780",
"금산군","1분위","지역","적용인구","명","2877","2975","2713","2715","2746","2643","3048",
"금산군","2분위","계","세대수","세대","2308","2335","2378","2609","2734","3948","3464",
"금산군","2분위","계","평균보험료","원","24932","27166","28037","30201","30219","27437","33891",
"금산군","2분위","계","적용인구","명","4026","4210","4027","4364","4419","6174","5257",
"금산군","2분위","직장","가입자","명","1400","1532","1490","1702","1665","1852","1906",
"금산군","2분위","직장","평균보험료","원","32610","34622","36770","38890","40927","46702","52607",
"금산군","2분위","직장","적용인구","명","2774","3080","2851","3119","2947","3266","3206",
"금산군","2분위","근로자","가입자","명","1374","1460","1481","1693","1656","1826","1849",
"금산군","2분위","근로자","평균보험료","원","32616","34572","36765","38887","40926","46685","52582",
"금산군","2분위","근로자","적용인구","명","2721","2938","2834","3107","2930","3224","3133",
"금산군","2분위","공교","가입자","명","26","72","9","9","9","26","57",
"금산군","2분위","공교","평균보험료","원","32271","35633","37580","39388","41074","47935","53404",
"금산군","2분위","공교","적용인구","명","53","142","17","12","17","42","73",
"금산군","2분위","지역","세대수","세대","908","803","888","907","1069","2096","1558",
"금산군","2분위","지역","평균보험료","원","13095","12942","13384","13897","13541","10415","10995",
"금산군","2분위","지역","적용인구","명","1252","1130","1176","1245","1472","2908","2051",
"금산군","3분위","계","세대수","세대","2125","2149","2124","2336","2310","1731","2259",
"금산군","3분위","계","평균보험료","원","31962","33287","34897","36949","38655","50803","47357",
"금산군","3분위","계","적용인구","명","3811","3916","3714","3987","3930","2968","3768",
"금산군","3분위","직장","가입자","명","1256","1280","1271","1435","1460","1645","1635",
"금산군","3분위","직장","평균보험료","원","39363","41876","43640","45693","47851","52731","58818",
"금산군","3분위","직장","적용인구","명","2388","2488","2354","2622","2563","2822","2772",
"금산군","3분위","근로자","가입자","명","1184","1239","1244","1423","1432","1592","1619",
"금산군","3분위","근로자","평균보험료","원","39399","41856","43658","45689","47830","52774","58803",
"금산군","3분위","근로자","적용인구","명","2260","2423","2315","2601","2519","2746","2749",
"금산군","3분위","공교","가입자","명","72","41","27","12","28","53","16",
"금산군","3분위","공교","평균보험료","원","38777","42468","42806","46144","48941","51448","60296",
"금산군","3분위","공교","적용인구","명","128","65","39","21","44","76","23",
"금산군","3분위","지역","세대수","세대","869","869","853","901","850","86","624",
"금산군","3분위","지역","평균보험료","원","21264","20635","21870","23023","22859","13916","17327",
"금산군","3분위","지역","적용인구","명","1423","1428","1360","1365","1367","146","996",
"금산군","4분위","계","세대수","세대","2284","2352","2519","2518","2589","2430","2316",
"금산군","4분위","계","평균보험료","원","39371","40614","43052","45291","47000","42032","49452",
"금산군","4분위","계","적용인구","명","4320","4354","4662","4581","4735","4226","4031",
"금산군","4분위","직장","가입자","명","1134","1164","1297","1274","1338","1298","1344",
"금산군","4분위","직장","평균보험료","원","47047","49977","52057","54653","57011","60722","66179",
"금산군","4분위","직장","적용인구","명","2291","2208","2483","2394","2490","2338","2387",
"금산군","4분위","근로자","가입자","명","1102","1144","1213","1232","1289","1264","1298",
"금산군","4분위","근로자","평균보험료","원","47038","49959","52080","54605","56977","60708","66169",
"금산군","4분위","근로자","적용인구","명","2244","2181","2338","2322","2409","2279","2335",
"금산군","4분위","공교","가입자","명","32","20","84","42","49","34","46",
"금산군","4분위","공교","평균보험료","원","47346","51020","51725","56076","57902","61224","66462",
"금산군","4분위","공교","적용인구","명","47","27","145","72","81","59","52",
"금산군","4분위","지역","세대수","세대","1150","1188","1222","1244","1251","1132","972",
"금산군","4분위","지역","평균보험료","원","31802","31439","33493","35702","36293","20602","26324",
"금산군","4분위","지역","적용인구","명","2029","2146","2179","2187","2245","1888","1644",
"금산군","5분위","계","세대수","세대","2349","2363","2475","2568","2566","2680","2856",
"금산군","5분위","계","평균보험료","원","51281","53181","56089","59536","61606","54373","60719",
"금산군","5분위","계","적용인구","명","5101","5010","5263","5307","5174","4993","5148",
"금산군","5분위","직장","가입자","명","1052","1061","1133","1224","1216","1258","1318",
"금산군","5분위","직장","평균보험료","원","56863","60239","62134","64674","67244","71738","77407",
"금산군","5분위","직장","적용인구","명","2240","2186","2312","2309","2315","2267","2225",
"금산군","5분위","근로자","가입자","명","1012","1026","1085","1131","1119","1181","1199",
"금산군","5분위","근로자","평균보험료","원","56849","60228","62130","64606","67184","71637","77274",
"금산군","5분위","근로자","적용인구","명","2178","2129","2232","2158","2153","2128","2048",
"금산군","5분위","공교","가입자","명","40","35","48","93","97","77","119",
"금산군","5분위","공교","평균보험료","원","57222","60550","62209","65503","67932","73282","78746",
"금산군","5분위","공교","적용인구","명","62","57","80","151","162","139","177",
"금산군","5분위","지역","세대수","세대","1297","1302","1342","1344","1350","1422","1538",
"금산군","5분위","지역","평균보험료","원","46754","47429","50985","54857","56528","39010","46419",
"금산군","5분위","지역","적용인구","명","2861","2824","2951","2998","2859","2726","2923",
"금산군","6분위","계","세대수","세대","2221","2181","2124","2061","2214","2417","2361",
"금산군","6분위","계","평균보험료","원","68586","71042","74096","78081","80949","72458","81724",
"금산군","6분위","계","적용인구","명","5346","5119","4820","4653","4905","4953","4753",
"금산군","6분위","직장","가입자","명","913","922","943","924","1011","1044","1049",
"금산군","6분위","직장","평균보험료","원","69486","73394","75401","78234","80924","84495","91259",
"금산군","6분위","직장","적용인구","명","2081","2025","1953","1953","2056","2021","2020",
"금산군","6분위","근로자","가입자","명","797","789","832","843","919","939","962",
"금산군","6분위","근로자","평균보험료","원","69198","73129","75152","78057","80801","84350","91220",
"금산군","6분위","근로자","적용인구","명","1865","1785","1781","1825","1905","1848","1871",
"금산군","6분위","공교","가입자","명","116","133","111","81","92","105","87",
"금산군","6분위","공교","평균보험료","원","71461","74964","77260","80076","82143","85797","91686",
"금산군","6분위","공교","적용인구","명","216","240","172","128","151","173","149",
"금산군","6분위","지역","세대수","세대","1308","1259","1181","1137","1203","1373","1312",
"금산군","6분위","지역","평균보험료","원","67958","69320","73055","77956","80971","63306","74101",
"금산군","6분위","지역","적용인구","명","3265","3094","2867","2700","2849","2932","2733",
"금산군","7분위","계","세대수","세대","1938","1965","1928","2003","1849","1781","1944",
"금산군","7분위","계","평균보험료","원","89132","92569","96349","100731","103984","97967","105806",
"금산군","7분위","계","적용인구","명","4933","5025","4799","4801","4291","3853","3739",
"금산군","7분위","직장","가입자","명","829","870","831","822","830","828","904",
"금산군","7분위","직장","평균보험료","원","86000","90921","93765","96549","99157","103273","109500",
"금산군","7분위","직장","적용인구","명","2032","2152","2027","1927","1905","1783","1948",
"금산군","7분위","근로자","가입자","명","681","714","695","672","699","709","799",
"금산군","7분위","근로자","평균보험료","원","86182","90689","93624","96389","99135","103191","109520",
"금산군","7분위","근로자","적용인구","명","1684","1764","1688","1619","1639","1557","1756",
"금산군","7분위","공교","가입자","명","148","156","136","150","131","119","105",
"금산군","7분위","공교","평균보험료","원","85165","91984","94485","97265","99278","103757","109350",
"금산군","7분위","공교","적용인구","명","348","388","339","308","266","226","192",
"금산군","7분위","지역","세대수","세대","1109","1095","1097","1181","1019","953","1040",
"금산군","7분위","지역","평균보험료","원","91473","93879","98307","103643","107915","93357","102594",
"금산군","7분위","지역","적용인구","명","2901","2873","2772","2874","2386","2070","1791",
"금산군","8분위","계","세대수","세대","1646","1792","1761","1687","1701","1711","1755",
"금산군","8분위","계","평균보험료","원","114607","119678","123786","128752","132580","129228","135871",
"금산군","8분위","계","적용인구","명","4593","4917","4712","4488","4430","4208","4212",
"금산군","8분위","직장","가입자","명","875","1021","1024","991","1022","1007","1061",
"금산군","8분위","직장","평균보험료","원","108698","116047","118815","122432","126141","130677","137974",
